Filename,r-base,ms-deberta,distilb,r-large,albert,Mittelwert
711209 — HCO Bulletin — PTS Rundown  [B047-030].txt,0.0,0.2,0.9,0.0,0.4,0.3
690525 — HCO Bulletin — High TA Assessment  [B009-091].txt,0.1,0.2,1.1,0.0,0.4,0.3
"720505R — HCO Bulletin — Remedy of Havingness, The  [B051-003].txt",0.1,0.3,1.1,2.0,0.6,0.8
720121 — HCO Bulletin — Successful Cramming Actions  [B048-016].txt,0.1,0.2,0.9,0.0,0.4,0.3
651126 — HCO Bulletin — Information on Rehabilitation  [B089-009].txt,0.0,0.2,1.7,0.0,0.4,0.5
"700728 — HCO Bulletin — Exteriorization Intensive Flub and False Declares, An  [B010-084].txt",0.0,0.2,1.0,0.0,0.5,0.4
710314R — HCO Bulletin — FN Everything  [B130-005].txt,0.0,0.2,1.0,0.0,0.3,0.3
680927 Issue 2 — HCO Bulletin — ARC Straightwire  [B008-059].txt,0.1,0.2,2.8,8.2,0.3,2.3
610810 — HCO Bulletin — Information on Clears  [B161-016].txt,0.1,0.7,1.3,0.0,0.6,0.6
681006 — HCO Bulletin — Class VIII Operating Procedure  [B041-085].txt,92.1,0.3,4.1,100.0,1.0,39.5
590422 — HCO Bulletin — Old and New Reality Scale  [B071-024].txt,8.4,0.2,34.1,100.0,0.6,28.6
600610 — HCO Bulletin — What We Expect of a Scientologist  [B055-004].txt,54.8,0.6,1.6,100.0,2.2,31.8
710112 — HCO Bulletin — Cancellation of Issues  [B044-007].txt,0.1,0.2,2.5,0.2,0.4,0.7
"700520 — HCO Bulletin — TR 103, 104 Rundown  [B043-040].txt",0.0,0.2,1.0,0.0,0.4,0.3
"681118 — HCO Bulletin — Model Session, Dianetics to Level II  [B041-095].txt",0.1,0.2,1.0,0.0,0.4,0.3
680816 — HCO Bulletin — Remedy ''New Style'' as Applied to Psychologists  [B008-030].txt,0.9,0.2,1.9,100.0,0.7,20.7
811030 — HCO Bulletin — CS Series 114 Cancelled  [B064-032].txt,0.0,0.2,1.0,0.0,0.5,0.4
681003 — HCO Bulletin — New Rudiments Questions  [B158-012].txt,0.1,0.2,3.1,0.7,0.5,0.9
700625 — HCO Bulletin — CS Series 011  [B043-061].txt,0.0,0.2,1.0,0.0,0.4,0.3
"781231 Issue 3R — HCO Bulletin — Educating the Potential Trouble Source, the First Step Toward Handling - PTS CS-1  [B165-030].txt",0.1,0.2,1.5,0.0,0.4,0.4
600507 — HCO Bulletin — Marriage Co-Audit  [B027-044].txt,0.1,0.2,2.2,0.2,0.5,0.6
700717 — HCO Bulletin — Let the PC Have His Full End Phenomena  [B043-072].txt,0.0,0.2,1.0,0.0,0.5,0.3
840228 — HCO Bulletin — Pretended PTS  [B062-035].txt,0.0,0.2,1.1,0.0,0.3,0.4
731124R — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Short Form)  [B052-029].txt,0.0,98.9,1.1,0.0,1.0,20.2
690812 — HCO Bulletin — Dianetic Case Supervisor Actions  [B042-130].txt,0.1,2.1,1.7,2.4,0.4,1.3
650522 — HCO Bulletin — Auditing by Lists  [B067-004].txt,0.1,0.2,1.0,0.0,0.5,0.3
711209R — HCO Bulletin — PTS Rundown  [B052-048].txt,0.0,0.2,0.9,0.0,0.4,0.3
720920 — HCO Bulletin — TR Training under LRH  [B050-022].txt,0.0,0.2,1.0,0.0,0.5,0.3
680504 — HCO Bulletin — Dianetic Courses - Stuck Pictures  [B008-013].txt,0.7,0.2,1.7,100.0,0.6,20.6
630904 — HCO Bulletin — Assessment TR  [B039-047].txt,0.0,0.3,1.2,0.0,0.5,0.4
600112 — HCO Bulletin — Addition to Code of a Scientologist  [B027-005].txt,33.6,0.2,8.7,100.0,0.8,28.6
720108 Issue 3 — HCO Bulletin — 0-IV Expanded Grade Processes - Triples - Part E - Grade III Processes  [B012-043].txt,0.0,0.2,0.9,0.0,0.4,0.3
801105 Issue 2 — HCO Bulletin — Arbitraries  [B059-032].txt,0.1,0.2,1.3,0.0,0.4,0.4
610608 — HCO Bulletin — E-Meter Watching - Are You Waiting for the Meter to Play Dixie  [B154-014].txt,0.2,8.6,1.6,100.0,5.3,23.1
720327 Issue 4 — HCO Bulletin Attachment — Case Supervisor Correction Form - Additional Actions Required  [B012-057].txt,41.4,0.2,1.6,7.2,0.6,10.2
"680531 — HCO Bulletin — Key Rules of Listing and Nulling, The  [B041-049].txt",0.1,0.2,1.1,0.0,0.5,0.4
600121 — HCO Bulletin — Success in Australia  [B036-015].txt,0.1,0.2,3.2,0.0,0.7,0.8
"730130 Issue 4 — HCO Bulletin — Word Clearing on Foreign Language Students, PCs or Staff  [B051-010].txt",0.1,0.2,1.1,1.2,0.5,0.6
700612 — HCO Bulletin — Programming of Cases  [B094-015].txt,0.1,0.2,1.0,0.6,0.3,0.5
720114 — HCO Bulletin — Study Correction List  [B048-014].txt,0.0,0.2,1.1,0.0,0.4,0.3
800723 — HCO Bulletin — Confessional Repair List - LCRD  [B082-043].txt,0.0,0.2,1.0,0.0,0.4,0.3
711023 Issue 6 — HCO Bulletin — Individual Staff Study Orders  [B011-210].txt,0.1,0.2,1.8,2.0,1.1,1.0
721208 — HCO Bulletin — Integrity Processing Repair List - List L1R  [B051-016].txt,0.0,0.2,1.0,0.0,0.4,0.3
561026 — HCO Bulletin — HPA-HCA Training Processes  [B033-024].txt,0.1,0.2,1.0,36.5,0.5,7.7
721224 Issue 3 — HCO Bulletin — Integrity Processing Form 03 - Auditor Integrity List  [B012-219].txt,0.1,0.3,1.4,0.3,0.5,0.5
811008 Issue 1 — HCO Bulletin — Cancellation of HCOB 8 October 1981 - Issue I - Self Analysis Drill  [B060-014].txt,0.1,0.2,2.7,2.4,0.4,1.2
"700614 — HCO Bulletin — Return Program, The  [B076-026].txt",0.1,0.2,0.9,0.0,0.4,0.3
600318 — HCO Bulletin — Creating Things  [B024-083].txt,27.8,0.5,1.1,0.1,98.5,25.6
621017 — HCO Bulletin — Auditor Failure to Understand  [B086-007].txt,0.1,0.4,0.9,40.7,0.5,8.5
650407 — HCO Bulletin — Premature Acknowledgements  [B005-009].txt,0.1,0.3,1.0,0.1,0.6,0.4
"690207 — HCO Bulletin — Body Communication Process (Corrected), The  [B042-007].txt",77.9,0.2,1.4,97.7,1.9,35.8
720226 — HCO Bulletin — Word Clearing Series 15R  [B012-044].txt,0.1,0.2,1.7,1.8,0.6,0.9
"571218 — HCO Bulletin — Psychosis, Neurosis and Psychiatrists  [B033-065].txt",22.4,0.4,1.9,99.9,9.2,26.8
800623 Issue 2RA — HCO Bulletin — Word Clearing Correction List Words  [B165-034].txt,0.1,0.2,1.6,0.0,0.4,0.5
660610 Issue 2 — HCO Bulletin — S & D - The Missed Item  [B041-012].txt,0.0,1.4,1.2,0.0,0.4,0.6
600526 — HCO Bulletin — Security Checks  [B139-086].txt,0.1,0.3,1.1,0.0,0.4,0.4
"600407 — HCO Bulletin — New Summary of Auditing, A  [B065-014].txt",0.2,97.6,1.4,99.7,4.0,40.6
610623 — HCO Bulletin — Running CCHs  [B037-045].txt,0.1,0.2,2.2,78.4,0.4,16.2
"730729 — HCO Bulletin — Art, More About  [B051-062].txt",7.0,0.6,1.0,45.5,1.1,11.0
590306 — HCO Bulletin — Training Drills  [B035-027].txt,0.1,0.2,1.4,13.0,0.4,3.0
600616 — HCO Bulletin — Hints on Running Cases with Help  [B114-024].txt,0.1,28.5,1.2,9.6,1.5,8.2
"650929 Issue 2 — HCO Bulletin — Continuing Overt Act, The  [B119-006].txt",0.2,0.3,1.3,100.0,0.4,20.4
680920 — HCO Bulletin — Glee  [B092-010].txt,97.7,0.3,2.6,100.0,0.6,40.2
720213 Issue 2 — HCO Bulletin — PTS RD Additional LRH Data  [B012-026].txt,0.0,0.2,0.9,0.0,0.4,0.3
581025 — HCO Bulletin — Abbreviations  [B034-076].txt,0.1,0.2,2.9,0.0,0.4,0.7
591014 — HCO Bulletin — London Up  [B133-064].txt,0.1,0.2,1.4,0.6,0.4,0.5
840226 — HCO Bulletin — Color  [B057-046].txt,3.5,0.2,1.0,0.1,0.4,1.0
570509 — HCO Bulletin — Mail  [B021-020].txt,0.1,0.2,1.9,0.0,0.4,0.5
721019 — HCO Bulletin — Expanded Dianetic Case D  [B050-029].txt,0.0,0.2,1.1,0.0,0.4,0.4
730407R — HCO Bulletin — Gradients in TRs  [B052-064].txt,0.1,0.2,1.0,0.1,0.5,0.3
640927 — HCO Bulletin — Clay Table Clearing  [B081-012].txt,0.1,0.2,1.0,0.0,0.5,0.4
710721RC — HCO Bulletin — Word Clearing Correction List Revised  [B050-099].txt,0.0,0.2,1.1,0.0,0.3,0.3
610504 — HCO Bulletin — Process Levels - Necessity for Training  [B028-023].txt,0.1,0.2,1.0,0.0,0.4,0.3
801118 Issue 2R — HCO Bulletin — Case Supervisor Correction List - Word List  [B104-015].txt,0.1,0.2,1.5,0.0,0.4,0.4
"590521 — HCO Bulletin — HGC Allowed Processes and ACC Processes as of 21 May, 1959  [B023-082].txt",0.1,0.3,1.1,0.5,0.4,0.5
630804 — HCO Bulletin — E-Meter Errors - Communication Cycle Error  [B153-039].txt,0.1,0.2,1.1,93.8,0.4,19.1
"711110 — HCO Bulletin — Tapes, How to Use  [B047-004].txt",0.1,0.4,1.1,1.6,0.4,0.7
700412 — HCO Bulletin — List L1B  [B076-014].txt,0.1,0.2,1.8,0.2,0.4,0.5
"770122 — HCO Bulletin — In Tech, the Only Way to Achieve It  [B055-044].txt",0.2,0.2,8.2,99.5,0.4,21.7
690522 — HCO Bulletin — Dianetics - Its Background  [B009-087].txt,8.2,0.4,1.1,32.2,0.7,8.5
711212 Issue 11 — HCO Bulletin — TRs in Cramming  [B047-037].txt,0.0,0.2,2.0,0.0,0.4,0.6
680923 — HCO Bulletin — Drugs & Trippers  [B012-018].txt,0.1,0.2,1.0,0.0,0.4,0.3
620712 — HCO Bulletin — Motivatorish Cases  [B086-003].txt,0.1,0.2,1.1,0.1,0.4,0.4
620215 — HCO Bulletin — Co-Audit and Missed Withholds  [B038-008].txt,0.1,0.2,3.7,0.3,0.4,0.9
600511 — HCO Bulletin — Calling All Auditors  [B024-131].txt,0.1,0.3,2.4,1.1,0.7,0.9
690821 — HCO Bulletin — TR 104 Note  [B042-133].txt,0.1,0.2,2.4,1.5,0.6,1.0
711120 Issue 2 — HCO Bulletin — Course Translation to Tape  [B011-230].txt,0.1,0.2,1.2,0.3,0.4,0.4
XXXXXX — HCO Bulletin — Blank  [B029-008].txt,N/A,N/A,N/A,N/A,N/A,N/A
590907 — HCO Bulletin — 'Nina West our HCO WW US PE Foundation Director...'  [B084-012].txt,0.2,0.3,2.3,0.1,0.5,0.7
"690519 — HCO Bulletin — Health Form, Use Of - A Brief Description of Auditing  [B129-004].txt",0.1,0.2,1.0,0.3,0.4,0.4
720222 — HCO Bulletin — Word Clearing Method 4  [B012-039].txt,0.0,0.2,0.9,0.0,0.4,0.3
600504 — HCO Bulletin — Association of Secretary Letter - Tapes  [B024-125].txt,0.3,0.2,10.1,98.9,0.9,22.1
600225 — HCO Bulletin — Scientology Can Have a Group Win  [B139-044].txt,83.6,5.1,2.5,100.0,99.8,58.2
690406 — HCO Bulletin — Fundamental Auditing  [B075-008].txt,6.1,0.5,1.7,96.3,1.6,21.2
710825 — HCO Bulletin — How to Get Results in an HGC  [B050-041].txt,0.1,0.2,1.0,0.0,0.4,0.3
630922 — HCO Bulletin — Prepchecking Buttons  [B039-051].txt,0.0,0.2,1.0,0.0,0.4,0.3
680923 — HCO Bulletin — Drugs & Trippers  [B122-003].txt,0.1,0.2,1.0,0.0,0.3,0.3
610216 — HCO Bulletin — Formula 19  [B037-011].txt,0.4,0.2,1.9,99.8,0.5,20.6
690521 — HCO Bulletin — Assessment  [B159-026].txt,0.1,0.2,1.0,0.0,0.4,0.4
651114 — HCO Bulletin — Clearing Commands  [B031-033].txt,0.4,0.2,1.7,100.0,0.8,20.6
691221 — HCO Bulletin — Solo Auditing and R6EW  [B042-159].txt,0.0,2.5,0.9,0.0,0.4,0.8
620712 — HCO Bulletin — Motivatorish Cases  [B160-018].txt,0.1,0.3,1.3,3.1,0.7,1.1
601120 — HCO Bulletin — HAS Co-Audit Ended  [B027-085].txt,0.1,0.4,1.0,0.1,0.6,0.4
621215 — HCO Bulletin — R2-12 - The Fatal Error  [B155-008].txt,0.0,0.5,1.0,0.0,1.2,0.6
780715RA — HCO Bulletin Attachment — Scientology CS-1 - Definitions Sheet  [B055-051].txt,90.4,0.5,1.6,100.0,0.5,38.6
811226 — HCO Bulletin — Post Purpose Clearing for Management Teams and Executives  [B056-096].txt,0.1,0.3,1.0,0.0,0.4,0.4
600401 — HCO Bulletin — Some Points of Theory  [B139-062].txt,0.4,0.2,1.1,84.8,0.5,17.4
880410 — HCO Bulletin — R3RA Service Facsimile Handling Action Eleven  [B110-002].txt,0.1,0.2,1.4,0.0,0.4,0.4
720621 Issue 1R — HCO Bulletin — Method 5  [B096-024].txt,13.1,0.2,1.9,100.0,0.5,23.1
630215 — HCO Bulletin — R2 - R3 - Listing Rules  [B153-002].txt,0.0,0.2,0.9,0.0,0.5,0.3
720830 Issue 3 — HCO Bulletin — Expanded Dianetic Case B  [B050-013].txt,0.0,0.3,1.0,0.0,0.4,0.3
690712 Issue 2 — HCO Bulletin — Amendment to HCOB 5 June 1969 - Two Dianetic Remedies  [B009-120].txt,67.3,0.2,19.6,87.8,0.6,35.1
620104 — HCO Bulletin — Security Checking - Fundamentals  [B038-001].txt,10.3,1.3,1.1,100.0,3.4,23.2
790502 Issue 2 — HCO Bulletin — Dianetic Clear Special Intensive - Assessment List  [B166-002].txt,0.1,0.2,1.0,0.0,0.3,0.3
641017 — HCO Bulletin — Clay Table Data  [B088-007].txt,0.1,0.2,1.3,0.0,0.4,0.4
"700213 — HCO Bulletin — High TA, Full Handling Of  [B076-005].txt",0.0,0.2,0.9,0.0,0.6,0.4
710630 — HCO Bulletin — Expanded Green Form 40  [B011-099].txt,0.1,0.3,1.3,0.2,8.9,2.2
"731205 — HCO Bulletin — Reason for Q and A, The  [B051-077].txt",0.1,0.2,1.0,0.1,0.4,0.4
640420 — HCO Bulletin — Model Session - Levels III to VI  [B147-001].txt,0.1,0.3,0.9,0.2,0.4,0.4
690424 — HCO Bulletin — Dianetic Use  [B009-045].txt,0.2,0.3,1.2,0.5,0.7,0.6
800916 — HCO Bulletin — PTS RD Correction List - Word List  [B082-072].txt,0.1,0.2,1.1,0.0,0.4,0.4
700602 — HCO Bulletin — Floating Needles  [B043-044].txt,0.1,0.2,1.9,0.4,0.6,0.6
610123 — HCO Bulletin — Addition to Script of a Model Session  [B028-004].txt,0.1,0.2,4.0,98.6,0.6,20.7
740217 — HCO Bulletin — Mutual Out Ruds  [B052-007].txt,0.1,0.2,1.5,0.0,0.4,0.4
700310 — HCO Bulletin — List of Perceptics - Dianetics Bulletin  [B010-024].txt,14.4,0.2,3.2,99.7,0.5,23.6
800103RA — HCO Bulletin — Purification Rundown and Atomic War  [B056-002].txt,1.8,0.3,1.0,0.4,0.3,0.8
700220 — HCO Bulletin — Floating Needles and End Phenomena  [B043-018].txt,0.1,0.2,1.0,0.0,0.4,0.3
720506 — HCO Bulletin — Remedy of Havingness - The Process  [B049-040].txt,0.7,0.2,1.4,99.7,0.8,20.6
620703 — HCO Bulletin — Acknowledgements  [B038-040].txt,1.5,0.2,75.5,99.8,1.3,35.7
720314 — HCO Bulletin — Word Clearing Lines  [B012-047].txt,0.0,0.2,1.0,0.0,0.3,0.3
720409 Issue 01 — HCO Bulletin — Clearing List Words in Scientology - Green Form  [B049-008].txt,0.1,0.2,1.2,0.0,0.4,0.4
690726 — HCO Bulletin — Body and Standard  [B075-069].txt,0.2,0.2,1.0,0.0,0.5,0.4
6307XX — HCO Bulletin — Training Technology - Coaching Theory Material  [B117-001].txt,0.1,1.7,0.9,2.4,0.5,1.1
610523 — HCO Bulletin — Prehav Scale Revised  [B037-035].txt,0.0,0.2,0.9,0.0,0.4,0.3
"700614 — HCO Bulletin — Return Program, The  [B010-057].txt",0.0,0.2,0.9,0.0,0.5,0.3
581217 Issue 2 — HCO Bulletin — Auditing ARC Breaks on Registrar and Assistant Registrar  [B034-092].txt,0.0,0.2,2.5,0.0,0.4,0.6
670322 — HCO Bulletin — Alter-Is and Degraded Beings  [B041-026].txt,0.1,0.3,0.9,0.0,0.4,0.3
"711223 — HCO Bulletin — No-Interference Area, The  [B047-046].txt",0.0,0.2,0.9,0.0,0.3,0.3
821227 — HCO Bulletin — Training and OT  [B057-017].txt,0.1,0.2,1.5,96.6,0.8,19.8
640710 — HCO Bulletin — Overts - Order of Effectiveness in Processing  [B088-002].txt,0.1,0.2,1.2,0.1,0.4,0.4
610430 — HCO Bulletin — Change Brackets and Commands  [B001-036].txt,0.1,0.3,1.0,0.4,0.5,0.5
600303 — HCO Bulletin — OT-3A Procedure - HGC Allowed Processes  [B065-007].txt,0.0,0.2,1.1,0.0,0.3,0.3
710531 — HCO Bulletin — Standard 12.5 Hour Intensive Programs  [B011-201].txt,0.0,0.2,1.3,0.0,0.4,0.4
711008 Issue 3 — HCO Bulletin — Separation of Training and Materials  [B046-009].txt,0.1,0.3,0.9,0.0,0.5,0.3
630722 — HCO Bulletin — You Can Be Right  [B030-010].txt,59.4,1.1,2.0,100.0,1.5,32.8
690406 Issue 2 — HCO Bulletin — Dianetics Course Auditing Requirements  [B042-020].txt,0.1,0.2,1.2,0.0,0.4,0.4
590909 — HCO Bulletin — Late LRH Biography Data  [B035-122].txt,37.7,0.2,4.8,90.1,0.5,26.7
710928 — HCO Bulletin — Know Before You Go  [B045-057].txt,0.1,0.2,0.9,0.0,0.4,0.3
"720603RA — HCO Bulletin — PTS Rundown, Final Step  [B165-023].txt",0.0,0.2,1.0,0.0,0.3,0.3
710629 — HCO Bulletin — Steps to Speed Student Product Flow  [B011-098].txt,0.1,0.2,0.9,0.0,0.3,0.3
750112 — HCO Bulletin — Quads Reinstated  [B053-001].txt,0.0,0.2,1.5,0.0,0.5,0.4
630705 — HCO Bulletin — General ARC Break Assessment - List L1  [B039-027].txt,0.1,0.2,2.2,23.8,0.4,5.3
"590807 — HCO Bulletin — Handling of Communication Processes - Some Rapid Data, The  [B035-092].txt",0.1,0.3,1.1,99.7,0.5,20.3
590611 — HCO Bulletin — Location of Terminals on HAS Co-Audit  [B133-034].txt,0.5,0.2,5.0,100.0,1.7,21.5
600919 — HCO Bulletin — ACC Lecture Tapes  [B141-042].txt,0.1,0.4,1.1,0.0,0.7,0.5
"810915 — HCO Bulletin — Criminal Mind, The  [B056-078].txt",33.3,0.3,1.1,98.8,1.2,26.9
571204 — HCO Bulletin — Clear Procedure Continued - Step One - Participation in Session by the PC  [B021-075].txt,1.6,0.3,1.9,99.9,24.9,25.7
690513 — HCO Bulletin — Peculiarities  [B075-039].txt,0.2,0.2,1.5,97.4,0.5,20.0
"610105 — HCO Bulletin — O-W, A Limited Theory  [B161-001].txt",87.7,0.2,1.1,93.0,0.9,36.6
710626 — HCO Bulletin — CS Series 037R - Addition 3  [B011-094].txt,0.0,0.2,0.9,0.0,0.4,0.3
610417 — HCO Bulletin — Training Drills Modernized  [B001-030].txt,0.1,0.3,0.9,0.0,0.5,0.4
600122 — HCO Bulletin — For Those for Whom the Worst Is Barely Bad Enough (Advertisement)  [B024-019].txt,91.9,0.5,2.5,100.0,0.7,39.1
590718 — HCO Bulletin — Technically Speaking  [B035-077].txt,89.1,0.2,67.3,100.0,2.2,51.8
780924RC — HCO Bulletin — Dianetic Clear  [B102-023].txt,0.1,0.3,1.4,0.2,0.4,0.5
600505 — HCO Bulletin — Help  [B114-012].txt,0.2,0.3,1.3,99.9,0.5,20.4
711212 Issue 12 — HCO Bulletin — No FN at Exams - PC Examiner Action  [B011-265].txt,0.1,0.3,1.2,0.1,0.6,0.5
600204 — HCO Bulletin — Theory of Responsibility Processing  [B036-027].txt,0.7,0.7,1.0,7.0,1.3,2.2
700720 — HCO Bulletin — Folder Error Summaries  [B010-080].txt,0.0,0.2,1.0,0.0,0.5,0.3
600818 — HCO Bulletin — Vital Information  [B024-176].txt,0.1,0.3,0.9,35.8,0.4,7.5
711218-1 — HCO Bulletin — Chronological Index of CS Series HCOBs by Title and Subject  [B012-092].txt,0.1,0.2,1.2,0.0,0.4,0.4
700424 — HCO Bulletin — Composite Engrams  [B043-036].txt,0.0,0.2,0.9,0.0,0.4,0.3
701026 Issue 3 — HCO Bulletin — Obnosis and the Tone Scale  [B052-034].txt,4.6,0.6,1.2,99.8,1.1,21.4
"701210 — HCO Bulletin — Learning Drill, The  [B043-125].txt",0.1,1.3,1.1,0.4,0.5,0.7
590903 — HCO Bulletin — Why ''Victim'' Works as a Process  [B145-010].txt,27.0,0.2,3.3,100.0,99.9,46.1
690430 — HCO Bulletin — Auditor Trust  [B075-028].txt,0.4,0.2,1.9,99.7,1.0,20.6
"590105 — HCO Bulletin — Suggestion for Promotion, A  [B035-002].txt",0.1,0.4,1.9,12.6,3.6,3.7
"700728 — HCO Bulletin — Exteriorization Intensive Flub and False Declares, An  [B010-095].txt",0.0,0.2,1.1,0.0,0.4,0.3
721105 Issue 4 — HCO Bulletin — OCA Graphs  [B012-172].txt,0.1,0.2,1.3,0.0,0.4,0.4
601031 — HCO Bulletin — Processing by Correspondence  [B036-165].txt,0.1,0.2,1.9,24.6,0.4,5.4
721223 — HCO Bulletin — CSing Integrity Processing  [B050-092].txt,0.0,0.2,1.1,0.0,0.4,0.4
601013 — HCO Bulletin — Script of a Model Session  [B141-048].txt,0.0,94.5,0.9,0.0,0.4,19.2
"640908 — HCO Bulletin — Overts, What Lies Behind Them  [B088-006].txt",0.2,0.3,1.3,99.0,0.4,20.2
620412 — HCO Bulletin — CCHs - Purpose  [B002-021].txt,0.1,0.3,0.9,0.2,0.4,0.4
690712 Issue 2 — HCO Bulletin — Amendment to HCOB 5 June 1969 - Two Dianetic Remedies  [B151-017].txt,67.0,0.2,17.5,97.7,0.7,36.6
600321 — HCO Bulletin — Research Project  [B024-084].txt,0.1,0.9,1.9,97.8,0.7,20.3
721223 — HCO Bulletin — CSing Integrity Processing  [B012-216].txt,0.0,0.2,1.2,0.0,0.4,0.4
621117 — HCO Bulletin — Routine 3-21  [B002-085].txt,0.0,0.2,0.9,0.0,0.4,0.3
591005 — HCO Bulletin — Finance  [B139-006].txt,1.7,45.4,6.3,100.0,1.0,30.9
710331 — HCO Bulletin — Programming and Misprogramming  [B078-030].txt,0.0,0.2,1.6,0.0,0.4,0.5
641210 — HCO Bulletin — Listen-Style Auditing  [B147-014].txt,0.1,0.2,1.0,0.0,0.4,0.3
570903 — HCO Training Bulletin — HPA-HCA Course Processes  [B033-051].txt,0.1,0.2,2.2,1.0,0.7,0.8
670119 — HCO Bulletin — Manifestations of Engrams and Secondaries Further Defined  [B041-024].txt,0.4,0.2,1.0,0.6,0.4,0.5
590819 — HCO Bulletin — How to Handle Work  [B023-136].txt,1.5,0.3,1.9,100.0,6.4,22.0
590227 — HCO Bulletin — How to Select Selected Persons  [B023-038].txt,0.1,0.2,3.1,6.7,0.5,2.1
601118 — HCO Bulletin — Preclear Assessment Sheet  [B008-082].txt,0.2,0.5,1.2,59.7,0.8,12.5
630512 — HCO Bulletin — Routine 3 - RI Form (GPM RI Form Corrected)  [B153-016].txt,0.0,0.2,1.0,0.0,0.4,0.3
711029RA — HCO Bulletin — Int Rundown Correction List Revised  [B095-014].txt,0.0,0.2,1.0,0.0,0.3,0.3
610427 — HCO Bulletin — Change Processes  [B115-001].txt,0.1,0.3,0.9,0.0,0.3,0.3
650830 — HCO Bulletin — Art  [B031-022].txt,57.5,0.3,1.2,99.5,20.8,35.9
731116 — HCO Bulletin — Study Tech and Post  [PL070-017].txt,0.1,0.3,1.5,0.0,0.5,0.5
801105 — HCO Bulletin — Returning Tours Confessional  [B056-053].txt,0.1,0.2,1.1,0.0,0.4,0.4
600810 — HCO Bulletin — Miscellaneous Items  [B027-064].txt,0.1,0.3,1.5,0.5,0.7,0.6
680119 — HCO Bulletin — S & Ds - S & Ds by Button  [B041-043].txt,0.1,0.2,0.9,0.0,0.3,0.3
721108 Issue 2 — HCO Bulletin — Folder Error Summaries  [B012-188].txt,0.0,0.2,1.0,0.0,0.4,0.3
"621205 — HCO Bulletin — 2-12, 3GAXX, 3-21 and Routine 2-10 - Modern Assessment  [B160-042].txt",0.1,0.3,1.0,0.1,0.4,0.4
680507 — HCO Bulletin — Upper Indoc TRs  [B041-046].txt,0.1,0.2,1.2,0.1,0.4,0.4
840127 — HCO Bulletin — FSM Breakthrough - New FSM TRs - Controlling a Conversation  [B062-029].txt,0.1,0.3,0.9,0.0,0.4,0.3
710901 Issue 3 — HCO Bulletin — TR Course Breakthrough Successes  [B011-149].txt,0.0,0.3,1.0,0.0,0.4,0.3
610601 — HCO Bulletin — Assessing  [B154-012].txt,0.1,0.3,1.2,99.9,0.5,20.4
"640907 Issue 2 — HCO Bulletin — PTPs, Overts and ARC Breaks  [B040-029].txt",0.0,1.9,1.0,0.0,0.4,0.7
710930 Issue 2 — HCO Bulletin — TRs in Auditor Training and Cramming  [B011-175].txt,0.0,0.2,1.0,0.0,0.4,0.3
721228R — HCO Bulletin — Auditor's Rights Addition  [B051-022].txt,0.0,0.2,1.2,0.0,0.3,0.4
591231 — HCO Bulletin — Blow-Offs  [B026-024].txt,0.2,0.3,1.3,81.1,4.5,17.5
640909 Issue 2 — HCO Bulletin — Clay Table Clearing  [B081-008].txt,0.1,0.2,1.1,2.9,0.5,1.0
710404 — HCO Bulletin — Use of Quad Dianetics  [B011-038].txt,0.0,0.2,0.9,0.0,0.4,0.3
660121 — HCO Bulletin — S & D Errors (Handling PTSes with S & D)  [B041-002].txt,0.0,0.2,1.3,0.4,0.5,0.5
820217 — HCO Bulletin — Prejudice  [B165-045].txt,98.9,0.2,12.8,99.9,0.6,42.5
721216 — HCO Bulletin — Help the PC  [B012-209].txt,0.1,0.2,1.0,1.8,0.4,0.7
620628 — HCO Bulletin — Dirty Needles - How to Smooth Out Needles  [B002-039].txt,0.1,0.3,1.1,0.1,0.5,0.4
620212 — HCO Bulletin — How to Clear Withholds and Missed Withholds  [B155-001].txt,0.1,0.4,1.0,0.6,0.4,0.5
681016 — HCO Bulletin — Supervisor's Duty  [B075-085].txt,99.2,0.2,76.0,100.0,1.9,55.4
820119 Issue 2 — HCO Bulletin — High School Indoctrination  [B061-009].txt,0.2,0.3,1.0,0.8,0.4,0.5
800709 — HCO Bulletin Attachment — 'This is a sample Solo worksheet...'  [B059-012].txt,0.0,0.2,1.1,0.0,0.5,0.4
XXXXXX — HCO Bulletin Attachment — Folder Summary Form  [B012-171].txt,0.5,0.2,3.8,0.1,1.1,1.1
690716 — HCO Bulletin — Urgent - Important - 'I have made a breakthrough in auditor training...'  [B042-112].txt,0.1,0.2,1.0,0.1,0.6,0.4
711112 — HCO Bulletin — False TA Addition  [B011-227].txt,0.1,0.2,1.0,0.0,0.3,0.3
720409 Issue 08 — HCO Bulletin — Clearing List Words in Scientology - HC Out-Point Plus-Point Lists  [B012-077].txt,0.1,0.5,1.2,0.0,0.6,0.5
710319 — HCO Bulletin — List L1C  [B079-001].txt,0.1,0.2,1.5,0.3,0.4,0.5
710914 Issue 2 — HCO Bulletin — Word Clearing CS-1R - CS Instructions  [B045-056].txt,0.1,0.2,1.3,0.0,0.4,0.4
651021 — HCO Bulletin — Release Rehabilitation  [B005-039].txt,0.1,0.2,1.0,4.8,0.4,1.3
"720330R — HCO Bulletin — Primary Correction Rundown Revised, The  [B012-115].txt",0.1,0.7,0.9,0.0,0.4,0.4
